Ticker,ATR,ATRP,TRP,RSI,RelStrength,VolRegime,RVol,Spy_RVol,OBV_Score,Spy_OBV_Score,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
AM,0.30618938,0.01958785,0.02213465,70.61444054,0.12150423,0.51570032,1.17095530,0.98164851,1.96816237,1.05405093,0.00979980,0.02232134,0.06593384,0.06525102,0.10819970,0.00000000,35123992.20210000,0.00000000,64074969.38559001,False,False
VNOM,1.32702181,0.02737386,0.01674172,55.97660678,0.01615798,1.01928287,0.81712189,0.98164851,0.52155868,1.05405093,0.00844152,0.01985316,0.03464121,0.03007722,0.00410318,0.00000000,35079724.66535001,0.00000000,64074969.38559001,False,False
IWS,1.67404694,0.01272885,0.00912437,58.56442441,0.00837888,0.20905884,0.77156320,0.98164851,2.63477718,1.05405093,0.00541251,0.02508223,0.04643539,0.03693074,-0.00358363,0.00000000,35028665.91400000,0.00000000,64074969.38559001,False,False
CTRE,0.58060473,0.02264299,0.02543903,43.41463286,-0.04482087,0.80177696,0.96692875,0.98164851,0.59985062,1.05405093,-0.01728076,0.00563968,0.02492186,0.00791657,-0.05615227,0.00000000,34813895.95215000,0.00000000,64074969.38559001,False,False
FAF,1.38208684,0.02309668,0.01500689,48.61772977,-0.04935658,0.60747660,1.14542098,0.98164851,-0.74671022,1.05405093,-0.00257527,0.04186312,0.07400388,0.00129179,-0.06063417,0.00000000,34638121.25375000,0.00000000,64074969.38559001,False,False
AGI,0.55739527,0.02858129,0.02712528,56.81517744,0.03531623,0.70736562,0.51019837,0.98164851,1.45647340,1.05405093,0.00410868,-0.00051250,0.00153552,0.01454018,0.02303415,0.00000000,34536784.71960000,0.00000000,64074969.38559001,False,False
LOGI,1.63199462,0.01898050,0.01731279,60.26517497,0.07107342,0.81696205,1.86883659,0.98164851,-0.81892862,1.05405093,-0.01111114,0.00229876,0.01702439,0.06834829,0.05836715,0.00000000,34435377.73920000,0.00000000,64074969.38559001,False,False
CWB,0.80278238,0.01023035,0.01026243,56.60564440,-0.00054894,0.64122694,0.80493253,0.98164851,0.38325702,1.05405093,0.00794713,0.02462232,0.02633231,0.02435882,-0.01240555,0.00000000,34234608.74339999,0.00000000,64074969.38559001,False,False
CADE,0.95919528,0.02777796,0.01767118,53.50999944,-0.01506875,0.84781782,0.83984684,0.98164851,1.54496228,1.05405093,0.01020125,0.01566852,0.06386099,0.05786410,-0.02675310,0.00000000,34103481.81800000,0.00000000,64074969.38559001,False,False
PB,1.75769533,0.02304802,0.01445406,57.66475491,-0.00216471,0.99022991,0.76163053,0.98164851,1.70327570,1.05405093,0.01154232,0.01636585,0.07452250,0.05610510,-0.01400214,0.00000000,33795883.04540000,0.00000000,64074969.38559001,False,False
IQLT,0.38898815,0.01053289,0.00832638,53.42086416,-0.00176883,0.68857971,0.67695825,0.98164851,-0.12307694,1.05405093,0.00238308,0.02132767,0.02050076,0.02105094,-0.01361097,0.00000000,33756744.59355000,0.00000000,64074969.38559001,False,False
VMI,7.21035849,0.02160524,0.01611473,66.48774792,0.02889419,0.79790422,1.37933436,0.98164851,1.72733914,1.05405093,0.00104084,0.07268280,0.11282207,0.10220784,0.01668830,0.00000000,33753796.63200000,0.00000000,64074969.38559001,False,False
AMG,4.06996928,0.02176885,0.01583201,54.15938177,0.00405742,0.74020784,0.66450132,0.98164851,1.01720710,1.05405093,0.00716467,0.02741600,0.05727373,0.00053515,-0.00785383,0.00000000,33623253.96700000,0.00000000,64074969.38559001,False,False
JHG,0.90235278,0.02187670,0.01995045,52.13847301,-0.01756248,0.44101101,0.64172536,0.98164851,1.17459171,1.05405093,0.01829601,0.04715434,0.05281267,-0.00510626,-0.02921725,0.00000000,33555294.55340000,0.00000000,64074969.38559001,False,False
ING,0.23485182,0.01501063,0.01287255,63.19404803,0.07492482,1.20117444,1.18599768,0.98164851,1.57299011,1.05405093,-0.00851077,0.01178913,0.06012888,0.06285835,0.06217286,0.00000000,33177910.03360000,0.00000000,64074969.38559001,False,False
PEGA,1.53944969,0.02985327,0.03136684,69.43066206,0.07564895,1.45128086,1.66260441,0.98164851,2.93231495,1.05405093,0.00780569,0.10152432,0.09151485,0.11088324,0.06288840,0.00000000,33106792.17680000,0.00000000,64074969.38559001,False,False
FOX,0.82967605,0.01835688,0.01467354,49.65687315,0.03489846,0.66968405,0.80098549,0.98164851,-1.86457666,1.05405093,-0.00609358,-0.01890896,-0.00436171,-0.01254285,0.02262134,0.00000000,32882778.18780000,0.00000000,64074969.38559001,False,False
FROG,1.17816292,0.03597444,0.04152672,61.55157594,0.06160094,1.24037246,1.66533831,0.98164851,-1.46165175,1.05405093,-0.00091519,0.02568118,0.02568118,0.06677524,0.04900705,0.00000000,32833054.00000000,0.00000000,64074969.38559001,False,False
ONB,0.61902042,0.02768960,0.01787911,62.54267565,0.02451194,0.85557919,1.97143373,0.98164851,1.81878742,1.05405093,0.01013036,0.05038692,0.11148842,0.08313550,0.01235803,0.00000000,32575078.44735000,0.00000000,64074969.38559001,False,False
PRI,5.76425967,0.02003873,0.01406889,64.91185660,0.05388529,0.76607637,0.64293374,0.98164851,1.84648430,1.05405093,0.01177240,0.03390446,0.07637561,0.07499187,0.04138293,0.00000000,32490887.31950000,1.00000000,64074969.38559001,False,False
R,3.57491527,0.02205853,0.01221115,61.30650734,0.02070958,0.70138244,3.05470999,0.98164851,-0.00968051,1.05405093,-0.00090622,0.03783372,0.06985602,0.05707204,0.00860079,0.00000000,32459587.94500000,0.00000000,64074969.38559001,False,False
AMKR,0.83599985,0.03272668,0.03165015,49.07051927,-0.02812877,0.58264215,1.30416944,0.98164851,-0.17292573,1.05405093,0.01767645,0.02370829,0.01290271,-0.00384503,-0.03965819,0.00000000,32415891.52185000,0.00000000,64074969.38559001,False,False
FVD,0.45167954,0.01049617,0.00567009,52.22263589,-0.00180773,0.34375549,0.76289142,0.98164851,1.68680097,1.05405093,0.00227319,0.02060526,0.03449950,0.01449863,-0.01364940,0.00000000,32317675.66865000,0.00000000,64074969.38559001,False,False
SDY,1.43539504,0.01101955,0.00770004,51.68527874,-0.00643048,0.25850986,0.69937059,0.98164851,-0.03124267,1.05405093,0.00465852,0.02044669,0.03907116,0.01904963,-0.01821731,0.00000000,32308355.41900000,0.00000000,64074969.38559001,False,False
DCI,1.25735624,0.01797497,0.01337090,57.96542542,-0.00009757,0.34918998,1.18868113,0.98164851,1.02043928,1.05405093,0.01066867,0.04117802,0.06826144,0.05587741,-0.01195953,0.00000000,32287433.09350000,0.00000000,64074969.38559001,False,False
TFII,2.70752420,0.02039105,0.01154541,39.02408831,-0.10408310,0.60245629,0.58845747,0.98164851,-0.70834048,1.05405093,-0.00857177,-0.00900834,0.00637416,0.01882189,-0.11471147,0.00000000,32210339.42300000,0.00000000,64074969.38559001,False,False
MORN,6.21577137,0.01909578,0.01824857,42.28122318,-0.06744519,0.56089914,1.09560842,0.98164851,0.55283168,1.05405093,-0.00395962,0.00798011,0.03560782,-0.01432612,-0.07850820,0.00000000,32115343.40350000,0.00000000,64074969.38559001,False,False
GGAL,3.31730593,0.05064535,0.07111985,52.19976035,0.00169961,1.00311493,1.43320053,0.98164851,0.53387150,1.05405093,-0.04048664,-0.04770718,-0.06924859,-0.02514649,-0.01018367,0.00000000,31972202.81700000,0.00000000,64074969.38559001,False,False
LUMN,0.32854683,0.05804714,0.03533569,44.41664440,-0.07762458,0.82846524,0.63878603,0.98164851,-0.84094287,1.05405093,0.02350814,0.06591337,0.04814815,0.00891266,-0.08856683,0.00000000,31924635.50000000,0.00000000,64074969.38559001,False,False
LEVI,0.44914051,0.02661936,0.02591168,48.29770948,0.02738029,0.90076490,1.00562673,0.98164851,-1.83809954,1.05405093,-0.01138454,-0.00115438,-0.01419173,-0.00287212,0.01519236,0.00000000,31903173.51450000,0.00000000,64074969.38559001,False,False
AL,1.25443584,0.02730245,0.02828979,44.71926585,-0.05085050,0.95136741,0.85627322,0.98164851,0.59777705,1.05405093,0.01346630,0.01148952,0.03619683,-0.02710583,-0.06211037,0.00000000,31667506.50655000,0.00000000,64074969.38559001,False,False
VFH,1.72389107,0.01426802,0.01058582,62.18476530,0.02429827,0.65362174,0.72442033,0.98164851,2.24636179,1.05405093,0.00928912,0.04112021,0.06348033,0.04217990,0.01214690,0.00000000,31575721.64365000,1.00000000,64074969.38559001,False,False
NVMI,8.57872019,0.03502805,0.02245723,81.46703887,0.30166628,1.03403658,0.72647623,0.98164851,2.03206479,1.05405093,0.01064664,0.06984973,0.12488517,0.20746438,0.28622446,0.00000000,31480918.50000000,0.00000000,64074969.38559001,False,False
VUSB,0.02613951,0.00055077,0.00040244,88.44870246,0.01609258,0.87686543,1.03229059,0.98164851,1.49530749,1.05405093,0.00000000,0.00090684,0.00120878,0.00181533,0.00403855,0.00000000,31171100.45715000,0.00000000,64074969.38559001,False,False
UMBF,3.49197956,0.02963524,0.01839059,57.79334985,-0.01915973,0.98856807,0.68374846,0.98164851,-0.25642895,1.05405093,0.01658183,0.02274956,0.08937272,0.06968300,-0.03079555,0.00000000,31134958.19970000,0.00000000,64074969.38559001,False,False
CORT,2.11594264,0.03825606,0.02892786,58.21502751,0.00981466,0.52352199,1.01265909,0.98164851,2.25264643,1.05405093,0.01598090,0.07065428,0.10952859,0.10686412,-0.00216489,0.00000000,31114308.50000000,0.00000000,64074969.38559001,False,False
RELX,0.60874467,0.01283792,0.01017131,66.86685593,0.03763923,1.30326173,0.68277650,0.98164851,0.96759427,1.05405093,0.00542600,0.04535684,0.03881847,0.06241724,0.02532959,0.00000000,31078050.23470000,0.00000000,64074969.38559001,False,False
SPXC,4.84231154,0.03260816,0.02632997,48.12776897,-0.03892804,0.69362642,1.51860130,0.98164851,0.54658767,1.05405093,-0.00114347,0.02125026,0.07561930,0.01607937,-0.05032935,0.00000000,30967720.50000000,0.00000000,64074969.38559001,False,False
CIBR,1.04833897,0.01625828,0.01533802,54.35270143,-0.02271314,0.59208229,1.19819513,0.98164851,1.93939458,1.05405093,0.00046392,0.01712606,0.01904699,0.01553055,-0.03430681,0.00000000,30835012.65480000,0.00000000,64074969.38559001,False,False
VSS,1.20023573,0.01093420,0.00836302,45.82942652,-0.01552800,0.89524781,0.93657483,0.98164851,2.17872260,1.05405093,0.00380419,0.01947582,0.01846371,-0.00568856,-0.02720691,0.00000000,30743636.28700000,0.00000000,64074969.38559001,False,False
CRK,0.92100993,0.04309827,0.03556387,74.52945109,0.34159791,0.52373697,1.02194237,0.98164851,1.59250060,1.05405093,-0.00697026,0.02444871,0.07494970,0.14278075,0.32568238,0.00000000,30740004.50000000,0.00000000,64074969.38559001,False,False
BINC,0.09912127,0.00201125,0.00152993,62.35807082,0.01383229,0.90748492,1.04100990,0.98164851,2.49772377,1.05405093,0.00134099,0.00635464,0.00616151,0.00364939,0.00180508,0.00000000,30648907.60175000,0.00000000,64074969.38559001,False,False
IEUR,0.58708734,0.01094191,0.01101856,57.44586423,0.00687685,0.81705510,0.43100380,0.98164851,-0.69997996,1.05405093,0.00435399,0.02670529,0.02613587,0.02899526,-0.00506785,0.00000000,30439850.22235000,0.00000000,64074969.38559001,False,False
IDA,1.93589318,0.01806039,0.00960911,51.65596564,-0.01556489,0.91512172,0.76779905,0.98164851,0.78306609,1.05405093,0.00127039,0.03121843,0.03577226,0.01686715,-0.02724336,0.00000000,30302312.31200000,0.00000000,64074969.38559001,False,False
PPC,1.03218118,0.02689695,0.01236209,39.16053002,-0.10443842,0.38133814,0.77069127,0.98164851,-0.47641905,1.05405093,-0.00044280,-0.01134844,-0.01414732,-0.04086438,-0.11506257,0.00000000,30214754.64815000,0.00000000,64074969.38559001,False,False
ADT,0.14702488,0.02078287,0.01375537,58.19847083,0.02755320,0.67196852,0.88866164,0.98164851,1.91233093,1.05405093,0.00692460,0.02683523,0.05822351,0.04154655,0.01536322,0.00000000,30170436.21597000,0.00000000,64074969.38559001,False,False
XMHQ,1.56487622,0.01539611,0.01035999,55.49933576,-0.01615251,0.53747493,1.07739661,0.98164851,1.88075765,1.05405093,0.00284155,0.02823782,0.04408129,0.03962589,-0.02782401,0.00000000,30030503.52150000,0.00000000,64074969.38559001,False,False
NGG,0.91916185,0.01611685,0.01007871,52.88082473,0.02474316,0.92912058,2.33105757,0.98164851,2.15348953,1.05405093,0.00642348,0.05793585,0.06057411,-0.00016830,0.01258651,0.00000000,29956088.54050000,0.00000000,64074969.38559001,False,False
URTH,1.77967836,0.01141346,0.01086399,55.25616770,-0.00183440,0.74743148,0.51522131,0.98164851,-0.29239160,1.05405093,0.00802265,0.02570714,0.02690279,0.02061815,-0.01367575,0.00000000,29812817.69850000,0.00000000,64074969.38559001,False,False
CR,4.28611798,0.02761888,0.02916463,46.99875878,-0.03975986,0.69099741,1.52057064,0.98164851,0.79342133,1.05405093,0.00353722,0.03406963,0.03772058,0.03325033,-0.05115130,0.00000000,29759510.21250000,0.00000000,64074969.38559001,False,False
JOBY,0.75453065,0.09235381,0.06364749,48.89954473,0.03610091,0.68467145,0.50667074,0.98164851,-0.36924144,1.05405093,-0.02389486,0.03944020,-0.06521739,0.00988875,0.02380952,0.00000000,29720628.00000000,0.00000000,64074969.38559001,False,False
ORA,1.85767147,0.02784380,0.01803272,38.60920932,-0.07067811,0.51227284,0.73724304,0.98164851,-0.71606249,1.05405093,-0.00754336,0.01512858,0.02084296,-0.02936594,-0.08170276,0.00000000,29334726.48190000,0.00000000,64074969.38559001,False,False
NUVL,3.31294468,0.04368334,0.03810654,38.09526037,-0.12204873,1.66851264,0.86840816,0.98164851,-1.24887997,1.05405093,-0.00197394,0.04765852,-0.01005091,-0.05188149,-0.13246397,0.00000000,29297975.50000000,0.00000000,64074969.38559001,False,False
AUR,0.74927863,0.11018803,0.08235294,49.67605112,-0.13871869,0.66341076,0.56430648,0.98164851,1.28256607,1.05405093,0.03030303,0.06084243,-0.02718169,0.11475410,-0.14893617,0.00000000,29297598.00000000,0.00000000,64074969.38559001,False,False
AWI,3.01554038,0.02043423,0.01459617,56.05251928,-0.01631070,0.54651628,0.83436003,0.98164851,2.35977956,1.05405093,0.00391845,0.01947442,0.05424346,0.06101217,-0.02798032,0.00000000,28831754.59500000,0.00000000,64074969.38559001,False,False
FNDF,0.32234839,0.00991869,0.01069568,53.07817606,0.00424943,0.62438099,0.75585407,0.98164851,0.73749047,1.05405093,0.00477669,0.01784249,0.02278836,0.01599692,-0.00766410,0.00000000,28775771.88795000,0.00000000,64074969.38559001,False,False
PDI,0.14717432,0.00880461,0.00368518,68.83999278,0.02833903,0.49745757,0.73078550,0.98164851,2.00393509,1.05405093,0.00158186,0.01117302,0.01991555,0.03864890,0.01613972,0.00000000,28619811.25780000,0.00000000,64074969.38559001,False,False
EXLS,0.98805133,0.02095549,0.02014846,64.60079011,0.03505556,0.89185346,0.83803459,0.98164851,-0.28020092,1.05405093,0.00191245,0.02768091,0.04522279,0.06650079,0.02277657,0.00000000,28577532.50000000,0.00000000,64074969.38559001,False,False
FSS,2.74580963,0.02841094,0.03333395,58.01833335,0.00744502,0.87988523,2.78561461,0.98164851,-1.13939537,1.05405093,-0.00654177,0.00082327,0.04415101,0.05365857,-0.00450642,0.00000000,28250437.09795000,0.00000000,64074969.38559001,False,False
DB,0.34517843,0.01859217,0.01939588,75.32831386,0.07451760,1.35082717,0.86785434,0.98164851,2.12813162,1.05405093,0.01651874,0.04662687,0.09153443,0.11189100,0.06177048,0.00000000,28243102.46310000,0.00000000,64074969.38559001,False,False
PRIM,2.76675763,0.03272252,0.02227266,63.79785449,0.05018770,0.58776384,1.80194187,0.98164851,1.66850210,1.05405093,0.00545106,0.04212265,0.09440373,0.10365483,0.03772920,0.00000000,28207828.04180000,0.00000000,64074969.38559001,False,False
BUFR,0.20096353,0.00652056,0.00584036,58.84238716,0.01299158,0.82543335,1.09646434,0.98164851,1.21573353,1.05405093,0.00456323,0.01448321,0.01649077,0.01281630,0.00097434,0.00000000,27945111.00000000,0.00000000,64074969.38559001,False,False
CBSH,1.36648296,0.02253554,0.01819522,54.74808649,-0.03217000,0.83881438,1.27917988,0.98164851,1.94032556,1.05405093,0.01677499,0.02190367,0.06050664,0.05020247,-0.04365148,0.00000000,27812166.26805000,0.00000000,64074969.38559001,False,False
FNDX,0.26044970,0.01087627,0.01025615,59.57239751,0.01283453,0.53012893,0.87242596,0.98164851,2.47166497,1.05405093,0.00827365,0.02480860,0.03790292,0.03218993,0.00081916,0.00000000,27746687.25670000,0.00000000,64074969.38559001,False,False
OBDC,0.20561547,0.01552717,0.00875981,47.97300797,0.01958954,1.12382794,1.15376496,0.98164851,-1.24224531,1.05405093,-0.00403132,-0.01198248,0.01993299,-0.02815940,0.00749403,0.00000000,27553651.81270000,0.00000000,64074969.38559001,False,False
HESM,0.89236274,0.02333267,0.03258448,73.73291042,0.15306494,1.25244965,1.14760228,0.98164851,1.27884970,1.05405093,0.02431617,0.03019594,0.08975586,0.09816375,0.13938599,0.00000000,27441694.61940000,0.00000000,64074969.38559001,False,False
ZWS,0.80146046,0.02118881,0.01519113,54.02799287,-0.02379122,0.30507170,3.03354655,0.98164851,2.57725669,1.05405093,0.00951743,0.02331804,0.05469395,0.03468867,-0.03537210,0.00000000,27351707.33070000,0.00000000,64074969.38559001,False,False
MRUS,2.15896277,0.05472656,0.03574144,38.07436491,-0.06720517,1.25472345,0.84357895,0.98164851,-0.48246775,1.05405093,-0.00504414,0.01140879,-0.10034208,-0.06737589,-0.07827103,0.00000000,27322939.45000000,0.00000000,64074969.38559001,False,False
HMC,0.63546824,0.02307345,0.01274822,53.38462529,0.14224721,0.22408683,0.38978437,0.98164851,0.23104243,1.05405093,0.00965254,-0.00247380,-0.01431230,-0.00668316,0.12869660,0.00000000,27220033.64295000,0.00000000,64074969.38559001,False,False
DFAI,0.28175286,0.00978910,0.00913409,53.20459674,0.00143529,0.64047530,0.79460638,0.98164851,0.49559795,1.05405093,0.00441797,0.01966182,0.02071771,0.01510903,-0.01044485,0.00000000,27095073.26910000,0.00000000,64074969.38559001,False,False
KVYO,1.62872233,0.04053565,0.03509209,48.26702478,-0.02324327,0.54566958,0.72136511,0.98164851,-0.34076868,1.05405093,0.00878735,0.01618614,0.01953819,-0.03506244,-0.03483065,0.00000000,27053196.50000000,0.00000000,64074969.38559001,False,False
RCI,0.72247890,0.02655675,0.02800578,23.22909339,-0.10477914,0.94872085,0.70765367,0.98164851,-1.59346479,1.05405093,-0.00983068,-0.01190935,-0.02724282,-0.07142857,-0.11539925,0.00000000,27016786.87480000,0.00000000,64074969.38559001,False,False
SPTS,0.03438776,0.00123324,0.00069215,64.19117186,0.01541039,0.94901739,1.32952003,0.98164851,1.69242847,1.05405093,0.00000000,0.00276548,0.00276548,0.00172798,0.00336446,0.00000000,26779891.32490000,0.00000000,64074969.38559001,False,False
APLD,0.97913386,0.11001504,0.07752809,51.72366532,-0.10021485,0.93238310,1.17934481,0.98164851,0.05820550,1.05405093,-0.00890869,0.04215457,0.07358263,0.14102564,-0.11088911,0.00000000,26649842.00000000,0.00000000,64074969.38559001,False,False
PAGP,0.45414732,0.02293395,0.01773017,78.37718210,0.15113007,0.92757420,1.53365574,0.98164851,1.77468323,1.05405093,-0.00278984,0.03827520,0.07096732,0.15712833,0.13747408,0.00000000,26593339.67810000,0.00000000,64074969.38559001,False,False
VPU,2.44237734,0.01476203,0.00904805,61.31514841,0.04169819,1.24343034,0.84498645,0.98164851,0.50616731,1.05405093,0.00164671,0.04105055,0.04418456,0.03434695,0.02934040,0.00000000,26568411.80700000,0.00000000,64074969.38559001,False,False
VLUE,1.31612425,0.01229414,0.01085444,59.95652707,0.02478508,0.36633386,0.50708327,0.98164851,0.53876336,1.05405093,0.00873490,0.02695625,0.04456218,0.04019783,0.01262793,0.00000000,26395259.34450000,0.00000000,64074969.38559001,False,False
LFUS,5.77785657,0.02508436,0.01745703,41.72160730,-0.05438233,0.66852780,1.37186443,0.98164851,-0.83075275,1.05405093,0.00878549,0.01110145,-0.00829232,-0.00651720,-0.06560031,0.00000000,26110644.69650000,0.00000000,64074969.38559001,False,False
ZG,2.33404024,0.03119124,0.02739543,57.81245711,-0.03481552,0.81794282,0.84894181,0.98164851,0.12357936,1.05405093,0.01740313,0.08575160,0.09432583,0.06777968,-0.04626561,0.00000000,26053969.50000000,0.00000000,64074969.38559001,False,False
SPYI,0.44339463,0.00968423,0.00774049,56.09708915,0.00350151,0.68618181,0.89637180,0.98164851,0.52608029,1.05405093,0.00603376,0.02033530,0.02255485,0.01812311,-0.00840314,0.00000000,26035487.78270000,0.00000000,64074969.38559001,False,False
SCHE,0.27867160,0.01077979,0.01503986,47.96442823,-0.01466761,0.88152544,0.68163650,0.98164851,-0.95308580,1.05405093,0.00987163,0.01954590,0.02504798,0.00075101,-0.02635672,0.00000000,25783242.33515000,0.00000000,64074969.38559001,False,False
OKLO,2.98588731,0.11462139,0.09865643,56.96488026,0.42655543,0.79277491,0.87294361,0.98164851,0.93661774,1.05405093,0.07511350,0.14204296,0.03209192,0.19221968,0.40963203,0.00000000,25616262.50000000,0.00000000,64074969.38559001,False,False
WTS,4.45834037,0.02166167,0.01653411,53.23918883,-0.03992208,0.48184362,0.81906619,0.98164851,0.60806514,1.05405093,0.00057852,0.02332878,0.06231967,0.03425108,-0.05131160,0.00000000,25600732.83500000,0.00000000,64074969.38559001,False,False
PAG,2.91981251,0.01876848,0.00884489,59.05207477,-0.01037971,0.61298977,1.23946887,0.98164851,2.09543270,1.05405093,0.00500662,0.02536218,0.06122310,0.06878358,-0.02211969,0.00000000,25559647.03000000,0.00000000,64074969.38559001,False,False
NFG,1.12192163,0.01685633,0.01318551,80.11175452,0.14453972,0.60700913,1.18237402,0.98164851,2.13632079,1.05405093,0.00545039,0.04854065,0.09093785,0.11245028,0.13096191,0.00000000,25549410.71180000,0.00000000,64074969.38559001,False,False
JBTM,4.03008400,0.03263807,0.04699623,49.58774080,0.02524897,1.05627855,0.39994303,0.98164851,-0.87455012,1.05405093,-0.00121332,0.01532718,0.01674009,-0.01173326,0.01308632,0.00000000,25458021.22240000,1.00000000,64074969.38559001,False,False
SITM,11.18769187,0.04457781,0.03793282,64.14131076,0.02783444,0.76242555,0.67253989,0.98164851,1.77462564,1.05405093,0.03309595,0.07730941,0.08466592,0.12235589,0.01564112,0.00000000,25362008.00000000,0.00000000,64074969.38559001,False,False
IJS,1.85595962,0.01709585,0.01014167,52.76792263,-0.02518681,0.45405735,0.40044963,0.98164851,-0.72877399,1.05405093,0.00445966,0.02278037,0.04394569,0.02146197,-0.03675114,0.00000000,25324317.85515000,0.00000000,64074969.38559001,False,False
ULS,1.17290286,0.02275396,0.01058641,58.09169180,0.02085009,1.11866652,0.21811188,0.98164851,-0.76213348,1.05405093,0.00038620,0.01188216,0.05375355,0.04632498,0.00873962,0.00000000,25309988.84250000,0.00000000,64074969.38559001,False,False
SCHZ,0.09455020,0.00433486,0.00264080,50.19511760,0.00412870,1.09101999,0.59957802,0.98164851,-0.49548877,1.05405093,0.00000000,0.01067596,0.01022658,0.00044033,-0.00778339,0.00000000,25246330.63520000,0.00000000,64074969.38559001,False,False
VPL,0.68868958,0.01008646,0.00814750,46.57620090,-0.00855417,0.64670535,0.58622022,0.98164851,1.41480398,1.05405093,0.00394942,0.01338293,0.01874907,0.00239446,-0.02031581,0.00000000,25134151.29345000,0.00000000,64074969.38559001,False,False
FCFS,2.36940749,0.02138126,0.01649566,70.21952863,0.07569270,0.53381352,1.24451360,0.98164851,2.29227867,1.05405093,0.00285970,0.01889447,0.05186373,0.09308542,0.06293163,0.00000000,24960464.17950000,0.00000000,64074969.38559001,False,False
HBM,0.33801450,0.03938971,0.04656526,49.44110615,0.01318505,0.56827605,1.00336160,0.98164851,-1.61066634,1.05405093,-0.00578712,-0.02052368,-0.01716158,0.00940084,0.00116552,0.00000000,24887720.46681000,0.00000000,64074969.38559001,False,False
LYG,0.06777455,0.02486847,0.02105441,61.15229691,0.04123305,1.22390644,1.81401042,0.98164851,2.61921606,1.05405093,0.00706898,0.07547147,0.10465196,0.05555642,0.02888078,0.00000000,24823912.86570500,0.00000000,64074969.38559001,False,False
SLF,0.81386011,0.01410317,0.00984446,49.15540874,-0.00720771,1.09911671,0.90853906,0.98164851,-0.98052548,1.05405093,-0.00254085,0.02327511,0.02827655,-0.00033953,-0.01898532,0.00000000,24515086.55875000,1.00000000,64074969.38559001,False,False
IMO,1.73549849,0.02574358,0.02017065,57.77085479,0.04232210,0.57415633,0.84821913,0.98164851,1.72242386,1.05405093,-0.00335002,0.02028005,0.02333263,0.09436946,0.02995692,0.00000000,24437510.07180000,0.00000000,64074969.38559001,False,False
SCHV,0.28517881,0.01083728,0.00855799,59.87536415,0.01806411,0.22080842,0.75133639,0.98164851,1.98622003,1.05405093,0.00674104,0.02673492,0.04307119,0.03424071,0.00598670,0.00000000,24432699.53660000,1.00000000,64074969.38559001,False,False
PJT,4.69862675,0.02970881,0.01313260,52.31335480,-0.01798468,1.14130203,0.68902743,0.98164851,0.08493389,1.05405093,0.00113308,0.01692997,0.02903171,0.01641367,-0.02963445,0.00000000,24265382.11700000,1.00000000,64074969.38559001,False,False
HEFA,0.28528050,0.00839690,0.00956011,63.61775409,0.02693447,0.79266056,0.84217194,0.98164851,1.47228707,1.05405093,0.00850751,0.02095736,0.01832564,0.01978670,0.01475183,0.00000000,24223085.50250000,0.00000000,64074969.38559001,False,False
FTCS,0.87556873,0.00993227,0.00505139,53.29072609,0.00366914,0.39202049,1.28268238,0.98164851,2.54228531,1.05405093,0.00112430,0.01793872,0.03125325,0.01945376,-0.00823751,0.00000000,23974230.50870000,0.00000000,64074969.38559001,False,False
ARWR,1.13022396,0.05778241,0.03323108,47.89119187,-0.11511719,1.06803799,0.62291940,0.98164851,1.42206111,1.05405093,0.02839117,0.08365651,0.05786912,-0.00458015,-0.12561466,0.00000000,23970700.00000000,0.00000000,64074969.38559001,False,False
FTS,0.62132797,0.01523064,0.01621048,50.25164726,0.01080134,0.93119410,0.95652399,0.98164851,0.88492640,1.05405093,0.00479063,0.03605860,0.02843962,0.01377475,-0.00118992,0.00000000,23893588.16225000,0.00000000,64074969.38559001,False,False
AMX,0.34381947,0.02555291,0.02633183,38.46000071,-0.04658053,0.62374556,0.82571701,0.98164851,0.59456843,1.05405093,-0.01085798,-0.01937177,-0.00437315,-0.05201009,-0.05789105,0.00000000,23879278.51435000,0.00000000,64074969.38559001,False,False
BEPC,0.95774724,0.03957241,0.03983902,30.51452756,-0.13036046,0.90298469,1.48274616,0.98164851,-2.11478864,1.05405093,-0.02649912,-0.02425022,-0.05971755,-0.09625768,-0.14067709,0.00000000,23856927.15215000,0.00000000,64074969.38559001,False,False
VONV,0.89321760,0.01083301,0.00927919,60.50814225,0.01949597,0.20690591,0.54292344,0.98164851,1.90985976,1.05405093,0.00706813,0.02499674,0.04215207,0.03598734,0.00740157,0.00000000,23725054.30245000,0.00000000,64074969.38559001,False,False
KSPI,3.19173077,0.03436773,0.02670399,37.26136664,-0.08946954,0.55333280,0.74518884,0.98164851,-1.32821077,1.05405093,0.01132527,0.02709578,0.01353269,-0.06757028,-0.10027127,0.00000000,23704380.15000000,1.00000000,64074969.38559001,False,False
SBSW,0.17946533,0.05127581,0.05142857,44.75473227,-0.08945517,1.14643525,1.15447681,0.98164851,0.23794911,1.05405093,0.02941176,-0.01685393,-0.02777778,0.00864553,-0.10025707,0.00000000,23692501.00000000,0.00000000,64074969.38559001,False,False
