Ticker,ATR,ATRP,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
RCI,0.72247868,0.02655674,-0.00983068,-0.01190935,-0.02724282,-0.07142857,-0.11539925,0.00000000,27016786.87480000,0.00000000,63997373.56077001,False,False
SPTS,0.03438825,0.00123326,0.00000000,0.00276548,0.00276548,0.00172798,0.00336446,0.00000000,26779891.32490000,0.00000000,63997373.56077001,False,False
APLD,0.97913386,0.11001504,-0.00890869,0.04215457,0.07358263,0.14102564,-0.11088911,0.00000000,26649842.00000000,0.00000000,63997373.56077001,False,False
PAGP,0.45414775,0.02293398,-0.00278984,0.03827520,0.07096732,0.15712833,0.13747408,0.00000000,26593339.67810000,0.00000000,63997373.56077001,False,False
VPU,2.44237735,0.01476203,0.00164671,0.04105055,0.04418456,0.03434695,0.02934040,0.00000000,26568411.80700000,0.00000000,63997373.56077001,False,False
VLUE,1.31612425,0.01229414,0.00873490,0.02695625,0.04456218,0.04019783,0.01262793,0.00000000,26395259.34450000,0.00000000,63997373.56077001,False,False
LFUS,5.77785632,0.02508436,0.00878549,0.01110145,-0.00829232,-0.00651720,-0.06560031,0.00000000,26110644.69650000,0.00000000,63997373.56077001,False,False
ZG,2.33404024,0.03119124,0.01740313,0.08575160,0.09432583,0.06777968,-0.04626561,0.00000000,26053969.50000000,0.00000000,63997373.56077001,False,False
SPYI,0.44785309,0.00968411,0.00603453,0.02033558,0.02255556,0.01812522,-0.00840300,0.00000000,26035509.51580000,0.00000000,63997373.56077001,False,False
SCHE,0.27867160,0.01077979,0.00987163,0.01954590,0.02504798,0.00075101,-0.02635672,0.00000000,25783242.33515000,0.00000000,63997373.56077001,False,False
OKLO,2.98588731,0.11462139,0.07511350,0.14204296,0.03209192,0.19221968,0.40963203,0.00000000,25616262.50000000,0.00000000,63997373.56077001,False,False
WTS,4.45834030,0.02166167,0.00057852,0.02332878,0.06231967,0.03425108,-0.05131160,0.00000000,25600732.83500000,0.00000000,63997373.56077001,False,False
PAG,2.91981251,0.01876848,0.00500662,0.02536218,0.06122310,0.06878358,-0.02211969,0.00000000,25559647.03000000,0.00000000,63997373.56077001,False,False
NFG,1.12936193,0.01685635,0.00544900,0.04854016,0.09093810,0.11245013,0.13096189,0.00000000,25549432.22890000,0.00000000,63997373.56077001,False,False
JBTM,4.03008398,0.03263807,-0.00121332,0.01532718,0.01674009,-0.01173326,0.01308632,0.00000000,25458021.22240000,1.00000000,63997373.56077001,False,False
SITM,11.18769187,0.04457781,0.03309595,0.07730941,0.08466592,0.12235589,0.01564112,0.00000000,25362008.00000000,0.00000000,63997373.56077001,False,False
IJS,1.85594081,0.01709568,0.00445966,0.02278037,0.04394569,0.02146197,-0.03675114,0.00000000,25324317.85515000,0.00000000,63997373.56077001,False,False
ULS,1.17290331,0.02275397,0.00038620,0.01188216,0.05375355,0.04632498,0.00873962,0.00000000,25309988.84250000,0.00000000,63997373.56077001,False,False
SCHZ,0.09454244,0.00433450,0.00000000,0.01067596,0.01022658,0.00044033,-0.00778339,0.00000000,25246330.63520000,0.00000000,63997373.56077001,False,False
VPL,0.68868962,0.01008646,0.00394942,0.01338293,0.01874907,0.00239446,-0.02031721,0.00000000,25134151.29345000,0.00000000,63997373.56077001,False,False
FCFS,2.36940750,0.02138126,0.00285970,0.01889447,0.05186373,0.09308542,0.06293163,0.00000000,24960464.17950000,0.00000000,63997373.56077001,False,False
HBM,0.33801450,0.03938971,-0.00578712,-0.02052368,-0.01716158,0.00940084,0.00116552,0.00000000,24887720.46681000,0.00000000,63997373.56077001,False,False
LYG,0.06777455,0.02486847,0.00706898,0.07547147,0.10465196,0.05555642,0.02888078,0.00000000,24823912.86570500,0.00000000,63997373.56077001,False,False
SLF,0.81386011,0.01410317,-0.00254085,0.02327511,0.02827655,-0.00033953,-0.01898532,0.00000000,24515086.55875000,1.00000000,63997373.56077001,False,False
IMO,1.73548706,0.02574341,-0.00335002,0.02028005,0.02333263,0.09436946,0.02995692,0.00000000,24437510.07180000,0.00000000,63997373.56077001,False,False
SCHV,0.28517680,0.01083721,0.00674104,0.02673492,0.04307119,0.03424071,0.00598670,0.00000000,24432699.53660000,1.00000000,63997373.56077001,False,False
PJT,4.69862675,0.02970881,0.00113308,0.01692997,0.02903171,0.01641367,-0.02963445,0.00000000,24265382.11700000,1.00000000,63997373.56077001,False,False
HEFA,0.29045376,0.00839666,0.00850734,0.02095834,0.01832848,0.01978750,0.01475269,0.00000000,24223079.20740000,0.00000000,63997373.56077001,False,False
FTCS,0.87557985,0.00993240,0.00112430,0.01793872,0.03125325,0.01945376,-0.00823751,0.00000000,23974230.50870000,0.00000000,63997373.56077001,False,False
ARWR,1.13022396,0.05778241,0.02839117,0.08365651,0.05786912,-0.00458015,-0.12561466,0.00000000,23970700.00000000,0.00000000,63997373.56077001,False,False
FTS,0.62132795,0.01523064,0.00479063,0.03605860,0.02843702,0.01377475,-0.00118992,0.00000000,23893588.16225000,0.00000000,63997373.56077001,False,False
AMX,0.34381947,0.02555291,-0.01085798,-0.01937177,-0.00437315,-0.05201009,-0.05789105,0.00000000,23879278.51435000,0.00000000,63997373.56077001,False,False
BEPC,0.95775387,0.03957268,-0.02649912,-0.02425022,-0.05971755,-0.09625768,-0.14067709,0.00000000,23856927.15215000,0.00000000,63997373.56077001,False,False
VONV,0.89322427,0.01083309,0.00706813,0.02499674,0.04215207,0.03598734,0.00740157,0.00000000,23725054.30245000,0.00000000,63997373.56077001,False,False
KSPI,3.19173077,0.03436773,0.01132527,0.02709578,0.01353269,-0.06757028,-0.10027127,0.00000000,23704380.15000000,1.00000000,63997373.56077001,False,False
SBSW,0.17946533,0.05127581,0.02941176,-0.01685393,-0.02777778,0.00864553,-0.10025707,0.00000000,23692501.00000000,0.00000000,63997373.56077001,False,False
DFIC,0.24315547,0.00957369,0.00403618,0.01852721,0.02051616,0.01181593,-0.00982059,0.00000000,23626518.24540000,0.00000000,63997373.56077001,False,False
ESAB,3.37172732,0.02727648,-0.00121199,0.03215544,0.07710606,0.04715958,-0.04994197,0.00000000,23527230.84450000,0.00000000,63997373.56077001,False,False
DFCF,0.17508128,0.00443824,0.00000000,0.01176724,0.01003418,-0.00024330,-0.00960061,0.00000000,23336043.67030000,0.00000000,63997373.56077001,False,False
EMLC,0.11071531,0.00506305,0.00130043,0.00086505,0.00434489,-0.00086356,-0.01646622,0.00000000,23291288.18475000,0.00000000,63997373.56077001,False,False
MAGS,1.33431534,0.02406774,0.01818182,0.03490760,0.01949246,0.02363368,-0.03578081,0.00000000,23183085.18480000,0.00000000,63997373.56077001,False,False
SATS,1.00772563,0.03732317,0.05716523,0.15780446,0.16933738,0.18681319,0.13732098,0.00000000,23149448.00000000,0.00000000,63997373.56077001,False,False
SPTM,0.87781047,0.01218567,0.00997124,0.02689391,0.03037650,0.02314843,-0.01251960,0.00000000,23119801.58360000,0.00000000,63997373.56077001,False,False
EFAV,0.51985504,0.00758582,0.00169703,0.01186243,0.01403795,0.00425561,-0.01263707,0.00000000,22966950.39165000,0.00000000,63997373.56077001,False,False
RRR,1.39167905,0.03100392,-0.00021382,0.03637107,0.08196342,0.04494547,-0.04261473,0.00000000,22878026.56500000,0.00000000,63997373.56077001,False,False
IESC,14.51555814,0.05654898,0.00497220,0.05960784,0.14435380,0.22414040,0.15288570,0.00000000,22823975.00000000,1.00000000,63997373.56077001,False,False
SIVR,0.52391197,0.01810339,-0.01396934,0.01472651,0.00103770,0.02551382,-0.00652249,0.00000000,22714221.00000000,0.00000000,63997373.56077001,False,False
AHR,0.79759026,0.02920014,-0.02787407,0.01936505,0.02498039,0.00540346,-0.00076823,0.00000000,22668000.70500000,0.00000000,63997373.56077001,False,False
THG,3.28100787,0.02143525,-0.01549445,0.01671881,0.06219120,0.02519005,0.00923746,0.00000000,22609390.02750000,0.00000000,63997373.56077001,False,False
STEP,1.87702641,0.03124191,0.00802150,0.05068177,0.06338497,0.04907098,-0.03252641,0.00000000,22463954.88010000,0.00000000,63997373.56077001,False,False
SANM,1.96530855,0.02368698,0.00496609,0.01504771,0.07210234,0.09937724,0.03415181,0.00000000,22440006.00000000,0.00000000,63997373.56077001,False,False
MUFG,0.19905843,0.01684352,-0.00248996,0.01945206,0.02205291,0.03344818,0.00583855,0.00000000,22154324.58470000,0.00000000,63997373.56077001,False,False
BOND,0.40207230,0.00466553,-0.00066329,0.01187179,0.01107877,-0.00121575,-0.00885573,0.00000000,22055011.58520000,1.00000000,63997373.56077001,False,False
JQUA,0.64231472,0.01107443,0.00550080,0.02344762,0.03211490,0.02416327,-0.01190657,0.00000000,21947222.27600000,0.00000000,63997373.56077001,False,False
IGM,1.91491389,0.01846287,0.01434719,0.03156858,0.02454757,0.01623555,-0.02787489,0.00000000,21896594.94785000,0.00000000,63997373.56077001,False,False
SUN,1.20462232,0.02358116,-0.00219351,0.03000028,0.06433856,0.05447186,0.02961000,0.00000000,21781784.13710000,0.00000000,63997373.56077001,False,False
GIL,0.86534691,0.01762837,0.00525272,0.01138335,0.03002040,0.06439960,0.02281995,0.00000000,21658869.36420000,0.00000000,63997373.56077001,False,False
GSLC,1.39148614,0.01192699,0.00780035,0.02465308,0.02949040,0.02242612,-0.01266048,0.00000000,21600112.03330000,0.00000000,63997373.56077001,False,False
TAK,0.15546007,0.01230977,-0.00996386,-0.00920267,-0.00231469,-0.02490059,-0.02710906,0.00000000,21593084.29110000,0.00000000,63997373.56077001,False,False
IJK,1.34528834,0.01429104,0.00487626,0.02630997,0.04417278,0.04096166,-0.01382746,0.00000000,21584740.79350000,0.00000000,63997373.56077001,False,False
PFSI,2.66925433,0.02508485,0.00909436,0.06123528,0.11847707,0.07792408,0.02466104,0.00000000,21525084.08855000,0.00000000,63997373.56077001,False,False
XMMO,2.04348357,0.01589134,0.00449163,0.03100446,0.04867805,0.04740533,-0.00936775,0.00000000,21438777.23350000,0.00000000,63997373.56077001,False,False
VYMI,0.60217910,0.00914658,0.00454235,0.01495379,0.02191396,0.01465346,-0.00520242,0.00000000,21393927.30080000,0.00000000,63997373.56077001,False,False
DUHP,0.36224806,0.01063833,0.00496414,0.02197238,0.02623513,0.02015369,-0.00517408,0.00000000,21332337.00560000,0.00000000,63997373.56077001,False,False
AVEM,0.65990004,0.01151660,0.00667428,0.01923385,0.02118108,0.00136136,-0.02282634,0.00000000,21292940.57135000,1.00000000,63997373.56077001,False,False
AS,1.22216553,0.04106739,-0.00468227,0.03047091,-0.03658142,0.03154246,0.07631103,0.00000000,21292151.00000000,0.00000000,63997373.56077001,False,False
CDP,0.61092995,0.02134909,-0.00705425,-0.00168849,0.01128392,-0.04242404,-0.07796455,0.00000000,21219201.01995000,0.00000000,63997373.56077001,False,False
JCPB,0.18236906,0.00413805,0.00010893,0.01129440,0.01051760,0.00076071,-0.00705204,0.00000000,21215996.89150000,0.00000000,63997373.56077001,False,False
SCHM,0.38580809,0.01359120,0.00418135,0.02453180,0.04344853,0.04156102,-0.00552126,0.00000000,21156579.49020000,0.00000000,63997373.56077001,False,False
MGV,1.30111030,0.01032414,0.00735376,0.02442672,0.04158023,0.03297460,0.00925763,0.00000000,20944676.63350000,0.00000000,63997373.56077001,False,False
OMFL,0.62872525,0.01148462,0.00987648,0.02392366,0.02468452,0.01995189,-0.02284520,0.00000000,20888231.34040000,0.00000000,63997373.56077001,False,False
RYTM,2.28200133,0.04184088,-0.00219539,0.01112347,-0.02901905,-0.09205926,-0.01285068,0.00000000,20705896.50000000,0.00000000,63997373.56077001,False,False
DBEF,0.33431864,0.00834124,0.00974469,0.02090709,0.01772891,0.01968377,0.01507665,0.00000000,20703621.49425000,0.00000000,63997373.56077001,False,False
GUNR,0.39659924,0.01070267,0.00605707,0.01730646,0.03859693,0.04256510,0.01770320,0.00000000,20695317.93480000,0.00000000,63997373.56077001,False,False
MOG-A,4.51824500,0.02179001,0.01183830,0.01845812,0.04478349,0.05381011,0.02612396,0.00000000,20635111.89700000,0.00000000,63997373.56077001,False,False
SMMT,1.24795693,0.06557840,0.04617922,0.14294294,0.06610644,0.03705722,0.01873662,0.00000000,20511003.50000000,0.00000000,63997373.56077001,False,False
CWEN,0.65001182,0.02612472,-0.00415850,0.05063783,0.05738436,0.00152154,-0.01568972,0.00000000,20446522.21945000,0.00000000,63997373.56077001,False,False
DFIV,0.33997265,0.00967715,0.00609704,0.01965798,0.02773869,0.02686753,0.01026614,0.00000000,20317760.41450000,0.00000000,63997373.56077001,False,False
ESGE,0.35565583,0.01084221,0.00717240,0.01967044,0.02401221,0.01019343,-0.02025913,0.00000000,20295471.27160000,0.00000000,63997373.56077001,False,False
SNN,0.50154585,0.02032690,0.00958273,0.05860195,0.05595166,0.03647446,-0.00118203,0.00000000,20274983.33395000,1.00000000,63997373.56077001,False,False
EGO,0.57436084,0.03958379,-0.00411805,-0.06987179,-0.09142142,-0.07520714,-0.09142142,0.00000000,20073424.50000000,0.00000000,63997373.56077001,False,False
ESGD,0.76697995,0.01031646,0.00403395,0.02184846,0.02252587,0.01753668,-0.00956130,0.00000000,20004471.66505000,0.00000000,63997373.56077001,False,False
LMBS,0.13764577,0.00294455,0.00041090,0.00723548,0.00598911,0.00102788,-0.00041056,0.00000000,19913810.20950000,0.00000000,63997373.56077001,False,False
KTOS,1.37215868,0.04081376,0.00029753,0.02625153,0.14470548,0.27445034,0.18840580,0.00000000,19886764.00000000,0.00000000,63997373.56077001,False,False
AVUS,1.15982441,0.01175275,0.00828098,0.02736934,0.03621841,0.03118894,-0.00496281,0.00000000,19881861.58780000,0.00000000,63997373.56077001,False,False
VWOB,0.30514473,0.00509570,0.00157220,0.01127926,0.01047722,0.00521047,-0.00810474,0.00000000,19743583.34170000,0.00000000,63997373.56077001,False,False
AEIS,4.01534215,0.03323408,0.01253729,0.02616805,0.02365540,0.05046254,-0.01270684,0.00000000,19688400.96950000,0.00000000,63997373.56077001,False,False
OTEX,0.63171064,0.02357164,-0.01244413,0.00798122,0.01018112,-0.01663670,-0.06053340,0.00000000,19541059.15510000,0.00000000,63997373.56077001,False,False
SIL,0.97395801,0.02955364,0.00000000,0.00517907,0.00609661,-0.00332069,-0.05265700,0.00000000,19513217.21725000,0.00000000,63997373.56077001,False,False
EC,0.19643292,0.02576352,-0.02085816,-0.01400280,-0.00471245,0.02798058,0.06289286,0.00000000,19036233.70725500,0.00000000,63997373.56077001,False,False
BBEU,0.58220059,0.01046107,0.00422774,0.02757734,0.02628313,0.03241533,-0.00258253,0.00000000,18922021.90665000,0.00000000,63997373.56077001,False,False
WAY,1.14423809,0.03053745,0.00294433,0.00294433,-0.00053348,0.04228095,0.05967195,0.00000000,18749837.50000000,0.00000000,63997373.56077001,False,False
FPE,0.06464994,0.00386223,0.00113038,0.01081528,0.00966294,0.00056188,-0.00336400,0.00000000,18721502.30115000,0.00000000,63997373.56077001,False,False
FDL,0.42758930,0.01083753,0.00636398,0.01958833,0.03550770,0.02110826,0.01346769,0.00000000,18593031.03035000,0.00000000,63997373.56077001,False,False
CGUS,0.40096423,0.01137720,0.00766266,0.02040060,0.02481877,0.01747822,-0.01721412,0.00000000,18193553.11000000,0.00000000,63997373.56077001,False,False
CGCP,0.08530340,0.00402012,0.00180351,0.01137729,0.00999567,0.00089622,-0.00674059,0.00000000,18033614.36305000,0.00000000,63997373.56077001,False,False
KYMR,2.76698170,0.06813548,0.00794242,0.01221336,0.06392455,-0.00684764,-0.05689735,0.00000000,18016972.50000000,0.00000000,63997373.56077001,False,False
PHG,0.43547961,0.01755711,0.00271664,0.03531239,-0.00077751,0.03282491,0.00545216,0.00000000,17973913.86640000,0.00000000,63997373.56077001,False,False
NWS,0.54683559,0.01810246,0.00000000,-0.00032762,0.01706340,0.00098747,-0.03030322,0.00000000,17973609.12590000,0.00000000,63997373.56077001,False,False
JMST,0.04017054,0.00081171,0.00078868,0.00098503,0.00098503,0.00177526,0.00220941,0.00000000,17941083.03850000,0.00000000,63997373.56077001,False,False
DFAE,0.27898570,0.01124852,0.00873625,0.01967233,0.02295693,0.00276547,-0.02540042,0.00000000,17907269.14365000,0.00000000,63997373.56077001,False,False
CGGO,0.36252451,0.01225254,0.00470643,0.02469999,0.02329305,0.02189350,-0.01458094,0.00000000,17828493.96870000,0.00000000,63997373.56077001,False,False
AVDV,0.66723573,0.01062592,0.00463976,0.01611066,0.01722504,-0.00352770,-0.01380044,0.00000000,17802521.22035000,0.00000000,63997373.56077001,False,False
AIQ,0.64949763,0.01647823,0.01491650,0.03569373,0.03298215,0.02599911,-0.02709007,0.00000000,17569632.35585000,0.00000000,63997373.56077001,False,False
VIGI,0.73325570,0.00934714,0.00199896,0.01557532,0.01134893,0.00400593,-0.02729623,0.00000000,17456697.48680000,0.00000000,63997373.56077001,False,False
TSEM,1.54283013,0.02934253,0.00689391,0.03077828,0.03280299,0.01998060,0.00727969,0.00000000,17387164.00000000,1.00000000,63997373.56077001,False,False
JGRO,1.32633094,0.01603997,0.01049242,0.03009854,0.02550712,0.02032655,-0.02167969,0.00000000,17205790.87315000,0.00000000,63997373.56077001,False,False
FDVV,0.52055187,0.01055244,0.00792363,0.02250845,0.03100325,0.01800757,0.00049893,0.00000000,16900045.80070000,0.00000000,63997373.56077001,False,False
FBCG,0.89202052,0.01886453,0.01328602,0.03140753,0.01786433,0.01611451,-0.01999569,0.00000000,16848569.97840000,0.00000000,63997373.56077001,False,False
NEU,11.19221796,0.02296584,-0.00591747,-0.01660906,0.02621433,-0.02934035,-0.09666166,0.00000000,16843763.05200000,0.00000000,63997373.56077001,False,False
IAGG,0.14243643,0.00294396,0.00200888,0.00910608,0.00666217,-0.00180112,-0.00564152,0.00000000,16821542.32210000,0.00000000,63997373.56077001,False,False
ESGV,1.39486826,0.01320410,0.00984619,0.02635874,0.02763672,0.01987835,-0.01930040,0.00000000,16636868.22840000,1.00000000,63997373.56077001,False,False
NWG,0.22217439,0.02292559,0.00789794,0.06576291,0.10497925,0.02100028,-0.02109308,0.00000000,16625838.78998000,0.00000000,63997373.56077001,False,False
VDC,2.09454640,0.01022518,0.00687167,0.01183525,0.01330181,-0.00649911,-0.04617734,0.00000000,16594341.82850000,0.00000000,63997373.56077001,False,False
GMAB,0.58107861,0.02793647,-0.01979265,-0.03881701,-0.06094808,-0.00952381,0.03896104,0.00000000,16360828.50000000,0.00000000,63997373.56077001,False,False
SCHI,0.09711749,0.00462810,0.00045292,0.01192066,0.01053184,-0.00045251,-0.00995037,0.00000000,16315221.43920000,0.00000000,63997373.56077001,False,False
DFAU,0.50120539,0.01222518,0.00876690,0.02626375,0.03137303,0.02423316,-0.01131502,0.00000000,16272666.09675000,0.00000000,63997373.56077001,False,False
ONEQ,1.36199794,0.01770302,0.01654786,0.03158751,0.02557270,0.01922509,-0.02562216,0.00000000,16268374.04925000,0.00000000,63997373.56077001,False,False
DFEM,0.33194553,0.01306085,0.00695330,0.01638027,0.01995746,-0.00115152,-0.02812162,0.00000000,16166080.56630000,0.00000000,63997373.56077001,False,False
EQX,0.25747558,0.04408828,-0.00341297,-0.02341137,-0.04262295,0.09981168,0.06569343,0.00000000,16095939.50000000,0.00000000,63997373.56077001,False,False
JMBS,0.22033867,0.00521982,0.00294860,0.01445308,0.01282713,-0.00045227,-0.00872406,0.00000000,15991405.13755000,0.00000000,63997373.56077001,False,False
AVLV,0.73332025,0.01072438,0.00609139,0.02315532,0.03831728,0.03987420,0.00790359,0.00000000,15840197.17200000,0.00000000,63997373.56077001,False,False
DFAS,1.04423634,0.01572063,0.00524227,0.02582928,0.04678697,0.03277376,-0.02074688,0.00000000,15709495.75900000,1.00000000,63997373.56077001,False,False
FNDE,0.31543102,0.01136021,0.01046629,0.02007730,0.02804261,0.00276999,-0.02029878,0.00000000,15701375.00625000,0.00000000,63997373.56077001,False,False
VOX,2.38720024,0.01530129,0.01012632,0.02569952,0.01617935,0.01032256,-0.02605097,0.00000000,15680865.84100000,2.00000000,63997373.56077001,False,False
DFSD,0.08644813,0.00191844,-0.00021300,0.00427907,0.00470675,0.00106634,0.00049068,0.00000000,15665738.46000000,0.00000000,63997373.56077001,False,False
SPMB,0.12984678,0.00628518,0.00000000,0.01223450,0.01080814,-0.00139211,-0.00862330,0.00000000,15598660.96035000,0.00000000,63997373.56077001,False,False
RTO,0.51291903,0.02210439,-0.00624831,0.02403375,0.01835321,-0.04902338,-0.09208503,0.00000000,15563624.94140000,0.00000000,63997373.56077001,False,False
FNDA,0.46901784,0.01557319,0.00593534,0.02589869,0.04595434,0.03145003,-0.02337708,0.00000000,15521975.94375000,0.00000000,63997373.56077001,False,False
WDS,0.30773162,0.02002092,-0.00499751,-0.01484416,0.01400562,0.01464822,0.06483727,0.00000000,15508292.32400000,0.00000000,63997373.56077001,False,False
BSCQ,0.02299745,0.00123139,-0.00051376,0.00154447,0.00154447,0.00102912,0.00303984,0.00000000,15508044.01030000,0.00000000,63997373.56077001,False,False
GDS,1.69433015,0.07203785,0.03521127,0.06137184,-0.12074766,0.01466782,0.17131474,0.00000000,15454962.00000000,0.00000000,63997373.56077001,False,False
IGF,0.57151379,0.01089017,0.00705594,0.02786287,0.04128240,0.02961933,0.03608954,0.00000000,15389675.24775000,0.00000000,63997373.56077001,False,False
IHG,1.85966998,0.01506233,0.00658748,0.02688114,0.03509419,0.02397698,-0.00556558,0.00000000,15247472.93250000,0.00000000,63997373.56077001,False,False
PUK,0.37042317,0.02387747,0.03664526,0.07462490,0.08196230,0.00891626,-0.01737417,0.00000000,15138783.13375000,0.00000000,63997373.56077001,False,False
AEG,0.10696985,0.01733605,0.00950877,0.03745893,0.07238979,0.08149458,0.07058868,0.00000000,15125349.31630500,0.00000000,63997373.56077001,False,False
SUZ,0.21893559,0.02123527,0.02587065,0.01877470,0.02383317,0.01576355,0.03067019,0.00000000,15096319.33704500,0.00000000,63997373.56077001,False,False
RDY,0.27690194,0.01869974,0.00471560,-0.02359287,-0.03372356,-0.04914243,0.01429540,0.00000000,14978956.98525000,0.00000000,63997373.56077001,False,False
DFSV,0.50912410,0.01632200,0.00475440,0.02126510,0.04966938,0.03358296,-0.01531366,0.00000000,14895209.73190000,1.00000000,63997373.56077001,False,False
PPA,1.59757771,0.01342897,0.00682132,0.02058062,0.04257408,0.04467061,0.00834033,0.00000000,14874818.27400000,1.00000000,63997373.56077001,False,False
VOOV,1.89471872,0.01028442,0.00708444,0.01977759,0.03234338,0.02222198,-0.00871661,0.00000000,14857088.79500000,1.00000000,63997373.56077001,False,False
VIS,3.45112017,0.01309077,0.00535799,0.02480476,0.04917341,0.04987535,0.00258604,0.00000000,14783140.90300000,0.00000000,63997373.56077001,False,False
GIB,1.73575505,0.01604759,-0.00238881,0.00883264,0.00715117,-0.00632057,-0.01560822,0.00000000,14752874.90100000,0.00000000,63997373.56077001,False,False
ISTB,0.08214421,0.00178890,0.00000000,0.00482952,0.00525188,0.00188513,0.00207316,0.00000000,14715809.31350000,0.00000000,63997373.56077001,False,False
TCAF,0.37748381,0.01116486,0.00595061,0.01776039,0.02114165,0.01960193,-0.01117799,0.00000000,14635780.48880000,0.00000000,63997373.56077001,False,False
DFUS,0.79716079,0.01234364,0.00960032,0.02693243,0.03131932,0.02451317,-0.01198668,0.00000000,14526818.29030000,0.00000000,63997373.56077001,False,False
SBS,0.38125116,0.02579752,0.01799220,0.05090025,0.06703923,0.06111693,0.05379273,0.00000000,14281517.38930000,0.00000000,63997373.56077001,False,False
DSGX,2.12479052,0.01834088,0.00704103,0.02941176,0.04022627,0.02070485,-0.02867444,0.00000000,13949092.00000000,0.00000000,63997373.56077001,False,False
BVN,0.43051445,0.03406589,-0.00077486,0.00860342,0.01496217,0.06528593,-0.02200881,0.00000000,13942890.45860000,0.00000000,63997373.56077001,False,False
SLYV,1.46722046,0.01687578,0.00497736,0.02291314,0.04554627,0.02232497,-0.03495553,0.00000000,13938493.31820000,1.00000000,63997373.56077001,False,False
MGC,2.75924441,0.01287778,0.01154287,0.02758101,0.02714260,0.01997934,-0.01406221,0.00000000,13813736.56200000,0.00000000,63997373.56077001,False,False
FELC,0.41201091,0.01239470,0.00992274,0.02565614,0.02722505,0.02159929,-0.01217218,0.00000000,13712099.85350000,0.00000000,63997373.56077001,False,False
AVDE,0.60165911,0.00996279,0.00468817,0.01935386,0.02186869,0.01436286,-0.00956152,0.00000000,13661000.06675000,0.00000000,63997373.56077001,False,False
DRS,1.11378451,0.03158911,0.02180780,0.03217260,0.07713152,0.09975234,0.02652005,0.00000000,13658984.68870000,0.00000000,63997373.56077001,False,False
IDV,0.26827138,0.01018726,0.00506080,0.01942931,0.02999961,0.01681957,-0.00143335,0.00000000,13396313.16520000,1.00000000,63997373.56077001,False,False
BBCA,0.74932522,0.01067902,0.00423632,0.01252964,0.01137815,0.00466192,-0.01668750,0.00000000,13372058.24760000,0.00000000,63997373.56077001,False,False
TOTL,0.14434523,0.00385399,0.00203063,0.01230874,0.01023628,0.00177601,-0.00565489,0.00000000,13360854.36145000,0.00000000,63997373.56077001,False,False
UWMC,0.25287283,0.04453947,-0.00647128,0.05679813,0.12454246,0.08865308,0.04671164,0.00000000,13307278.74529500,0.00000000,63997373.56077001,False,False
BOKF,2.55757160,0.02314147,0.01682768,0.03244400,0.08125110,0.05816514,-0.03509722,0.00000000,13301745.23125000,0.00000000,63997373.56077001,False,False
FSV,3.15729651,0.01739509,0.01277230,0.02993247,0.04438665,0.01945619,-0.02357346,0.00000000,13123440.63800000,0.00000000,63997373.56077001,False,False
VONE,3.27222892,0.01215439,0.00967590,0.02595547,0.03006535,0.02387191,-0.01186618,0.00000000,13098292.32750000,0.00000000,63997373.56077001,False,False
BBVA,0.21630488,0.02104420,0.00000000,-0.00464819,0.05737232,0.12645278,0.05010114,0.00000000,13096376.60988000,0.00000000,63997373.56077001,False,False
VCR,6.64919591,0.01740645,0.01377098,0.03475121,0.03790287,0.03600283,-0.03822225,0.00000000,13075347.86250000,0.00000000,63997373.56077001,False,False
ZK,1.74098797,0.06830082,0.00000000,-0.02523901,-0.08276358,-0.06010324,-0.05592593,0.00000000,13022200.40000000,0.00000000,63997373.56077001,False,False
IJJ,1.76025227,0.01388409,0.00364943,0.02345068,0.04676431,0.03993832,-0.00648073,0.00000000,12965580.90150000,0.00000000,63997373.56077001,False,False
AIRR,1.64886116,0.02011049,0.00415550,0.02532739,0.07298627,0.06866061,-0.00218451,0.00000000,12799495.49940000,0.00000000,63997373.56077001,False,False
CIGI,3.41097421,0.02476170,0.00774729,0.07969651,0.05387499,0.02634559,-0.05058205,0.00000000,12784157.98500000,0.00000000,63997373.56077001,False,False
WIT,0.09135476,0.02761347,0.04242695,0.01176499,-0.02272492,-0.03641331,-0.06521622,0.00000000,12754833.04670000,0.00000000,63997373.56077001,False,False
SMFG,0.28685104,0.01984195,-0.00271795,0.02727208,0.03963123,0.02013915,0.00204473,0.00000000,12702926.33882500,0.00000000,63997373.56077001,False,False
RSPT,0.62950112,0.01641729,0.01155763,0.02803077,0.03244029,0.03050631,-0.01561409,0.00000000,12650128.28435000,0.00000000,63997373.56077001,False,False
IJT,2.27723679,0.01646211,0.00619727,0.02638452,0.04216672,0.02994565,-0.03181735,0.00000000,12643965.07950000,0.00000000,63997373.56077001,False,False
CGXU,0.27488894,0.01105752,0.00399824,0.01988915,0.01617466,0.01658604,-0.02340537,0.00000000,12607395.56900000,0.00000000,63997373.56077001,False,False
PYLD,0.07081620,0.00288430,0.00000000,0.00931110,0.00852752,0.00192613,0.00039523,0.00000000,12494417.47380000,0.00000000,63997373.56077001,False,False
DFAX,0.23816875,0.00979107,0.00441818,0.01790160,0.01956124,0.00806031,-0.01673862,0.00000000,12365314.44490000,0.00000000,63997373.56077001,False,False
